z x z
1.5871221279211922 1.3854588334942415 0.0
1.4023881692733642 1.624227906363108 0.0
1.7485049146653169 1.5623809504743316 0.0
1.5395759088596965 1.5611570763921736 0.0
1.3851739857521053 1.4286574963945813 0.0
1.537847151792766 1.5912263027913274 0.0
1.6182391533223708 1.4560124335938325 0.0
1.4706884995104053 1.532641969928184 0.0
1.6553957261038341 1.545338777754952 0.0
1.4586409277568462 1.5156322640011577 0.0
1.7087649059057588 1.6066166963848532 0.0
1.620492316448429 1.5392879177812444 0.0
1.6556268736903013 1.6455144972574327 0.0
1.5520674361396036 1.5277091062176986 0.0
1.5843993416467093 1.414220868273979 0.0
1.7422870761596139 1.3651671522935092 0.0
1.548621274542241 1.6001853535470942 0.0
1.3540826782406112 1.425217666502969 0.0
1.612131155962511 1.6043166258786383 0.0
1.491709605131179 1.5428285674323774 0.0
1.5822166980882564 1.6070111424562816 0.0
1.4962255016144013 1.418216989934618 0.0
1.507368490107763 1.5640450481622101 0.0
1.6190802272844478 1.6474850536466032 0.0
1.5817599693158604 1.5967505647459328 0.0
1.4851782552163197 1.665997776343298 0.0
1.5348357228310012 1.6903889279031905 0.0
1.5037616407789247 1.5631555813311782 0.0
1.6417201191922786 1.6056132169158026 0.0
1.4562768367107912 1.5308234721723473 0.0
1.521055048393101 1.4872902880349013 0.0
1.7567175123797687 1.6358613919719083 0.0
1.634047306934571 1.4328557101560822 0.0
1.5050079095810585 1.5334783036656796 0.0
1.5839447768096877 1.6364465949252602 0.0
1.507786677404845 1.683569818821205 0.0
1.6902522724487272 1.6088836966290356 0.0
1.517038405611294 1.4994864418063867 0.0
1.4654011691059994 1.613374145134856 0.0
1.6985373459773947 1.6386368037088133 0.0
1.6757721428954324 1.7327859078755607 0.0
1.4412129654664791 1.5427977827667607 0.0
1.4959770457143355 1.6321489817546355 0.0
1.4924716034357224 1.6396639118579726 0.0
1.6064907704600073 1.4853022090130743 0.0
1.5938468376629642 1.4749384990011947 0.0
1.6352343128365436 1.5150845443482748 0.0
1.5328204450680136 1.587594057509799 0.0
1.4697229603725959 1.6704201976464765 0.0
1.5818831319772162 1.546700239699985 0.0
1.5269131350934237 1.5701434709393252 0.0
1.4306973314677944 1.6907864341112764 0.0
1.5654852842230573 1.4379248059902083 0.0
1.756750662059376 1.4310875097971676 0.0
1.456443103986288 1.4408577193406358 0.0
1.7041668292838894 1.6104427794826517 0.0
1.5870067840461193 1.598799733280707 0.0
1.3462230665702444 1.4858910594048693 0.0
1.4949510114434974 1.4406743899137822 0.0
1.544856708053071 1.541764539373603 0.0
1.6174906329854215 1.6123761892965285 0.0
1.656050440502184 1.678430546003829 0.0
1.5074278241276433 1.5724133088377175 0.0
1.6009518039541153 1.6225092196772388 0.0
1.63702177363141 1.6660811143052916 0.0
1.4209238146840184 1.547587927428404 0.0
1.44596529791868 1.5346379850450662 0.0
1.5403914280434294 1.7682288506483312 0.0
1.7747402297700516 1.6317310194091974 0.0
1.4879750287883857 1.6287738498203854 0.0
1.6501643797405083 1.62143639943979 0.0
1.5232099549563487 1.6505918226553091 0.0
1.5243040710453084 1.562801017179539 0.0
1.4898225496936213 1.750492672666007 0.0
1.5294984127362994 1.715784238311591 0.0
1.6861643739307766 1.6283337498223112 0.0
1.4788695402435788 1.376641656017034 0.0
1.633516089733954 1.6288887141707549 0.0
1.6421134559728805 1.5747600828707555 0.0
1.4825040620724663 1.4824722054930042 0.0
1.5785891775222765 1.5492477365810846 0.0
1.5529412124089481 1.6425393656973204 0.0
1.5306970288015873 1.5347139691801623 0.0
1.692620256061598 1.6534428129645116 0.0
1.6385724574513754 1.5098285052950255 0.0
1.576738027367206 1.5154068832810146 0.0
1.5241033929447485 1.5648003606659429 0.0
1.677102414761993 1.5390620800562438 0.0
1.7541651598078207 1.5665652863495367 0.0
1.474556650322998 1.6091317259690714 0.0
1.5399639378022378 1.349337803092623 0.0
1.6337582846260765 1.558391955871936 0.0
1.4896338922619055 1.60639019992353 0.0
1.5504471139417184 1.584417163941771 0.0
1.6696729968964588 1.5747542721229044 0.0
1.7374364668145934 1.6432537814416532 0.0
1.4907176129627742 1.4082579815183336 0.0
1.4009321231101663 1.586915635928708 0.0
1.4350963914793056 1.3718407605834035 0.0
1.5997084541348843 1.578597701199666 0.0
1.7104686282230457 1.6613873071098963 0.0
1.657103483362262 1.5311224467985185 0.0
1.6437350648392937 1.5171787451416674 0.0
1.6335029360335573 1.526133946466774 0.0
1.671980184288373 1.5581880857511916 0.0
1.5624761807820813 1.5245676948640916 0.0
1.4000370426107187 1.5718789759667275 0.0
1.5501772063219605 1.4967192287590827 0.0
1.6461449192288193 1.6731993609664502 0.0
1.5211572036132484 1.711221272670699 0.0
1.5220208109224527 1.6515119642260108 0.0
1.6132265355610718 1.7650780510975388 0.0
1.3900828902461935 1.4953145936451282 0.0
1.4305136058841874 1.6766817792772852 0.0
1.5075665962617306 1.5485918095372981 0.0
1.5275939013759832 1.6284699467401884 0.0
1.4473555863766259 1.4675735914103512 0.0
1.6476250111633268 1.5665707827070277 0.0
1.6461142574091279 1.631797934485117 0.0
1.6164845537382564 1.7543465719491533 0.0
1.416464165459456 1.574747237500437 0.0
1.6100900342388709 1.6045961347796451 0.0
1.4648004656077638 1.5598570853020384 0.0
1.6017300424081535 1.5612289000845163 0.0
1.492610085030696 1.4637497615072206 0.0
1.5157401876715237 1.5702495825025538 0.0
1.6843478662900386 1.6026374038906346 0.0
1.7678047596495858 1.6363165741474688 0.0
1.4744282947165033 1.6345107584345386 0.0
1.5868702781049286 1.5102506160800997 0.0
1.4754864233872178 1.6708087651550272 0.0
1.6603073524206329 1.561775048442776 0.0
1.6958292954515635 1.6301394765041637 0.0
1.6081390239736402 1.518391568812637 0.0
1.514171937806926 1.672183115880064 0.0
1.6272706188621622 1.4494045141064757 0.0
1.5774042147372578 1.3776870481829544 0.0
1.6266435029615165 1.6122896148972123 0.0
1.4171225792098372 1.785653162293739 0.0
1.6882693099735782 1.5302391289422064 0.0
1.6228192097196734 1.3797394917760237 0.0
1.5918280800958013 1.4888660433801082 0.0
1.5835942487452475 1.7742662117613812 0.0
1.7733255254778861 1.5811773627043482 0.0
1.5977097918734613 1.7041004470598209 0.0
1.5833295413516482 1.5050055858144542 0.0
1.5013937030189843 1.4887587173432417 0.0
1.526972596732554 1.5958292149582465 0.0
1.6385953234689965 1.596315622768055 0.0
1.607158176485022 1.5606305952080475 0.0
1.6040872846882013 1.64245464506925 0.0
1.5888644585471818 1.525894293367251 0.0
1.4912744940764993 1.4915060531171784 0.0
1.5898707714196085 1.5879545970775288 0.0
1.7361504693932552 1.4336084924757175 0.0
1.4905576258407034 1.5249232204647243 0.0
1.622580544582384 1.5867462710730313 0.0
1.5731878545549096 1.414898036423459 0.0
1.5413246812172947 1.71828460615707 0.0
1.630286955643236 1.6545325616384516 0.0
1.6313074944842427 1.5561742368012053 0.0
1.5891262702193063 1.6118832945493422 0.0
1.3773741092725347 1.5662195178025173 0.0
1.484395240096703 1.6375295039302113 0.0
