z x z
-2.004128142330692 2.5306174536482016 2.226592233642399
0.7651292436320026 1.5596151003743033 -1.5291865327066108
0.5977435583910952 2.0673031029385793 2.377528207369129
-2.965976353601687 1.266370014009174 2.2061837674347795
-0.4076500233610087 0.33585187039137654 -2.3363769128847194
-2.354530894587376 1.5747203561714147 0.42701576736529473
-0.3546980192409371 2.507155188745461 2.2959100673509845
1.8478051662379398 0.4341100083493213 1.0294393501234425
2.5165043845442305 1.652707083260467 -0.24121620159393523
-2.5126251849560033 1.511200475281683 0.7946652901539977
-0.8206033505122445 0.044040026907135425 -1.360718586438961
-0.9727027977215388 2.764339625801142 -2.808431366990375
-3.0886935624283414 1.3110062449635969 -0.8524411547111905
-0.5241003457043638 1.669685284105406 -2.2181372649080027
-1.2037461257912805 0.4674702562545279 2.123962197479936
-1.439293995173559 0.21382840606850737 0.4638143067680797
0.5453509684660769 1.507884279360456 2.963129321018376
-1.0906810997955916 1.6800879320149438 1.598963970308886
0.2263178029204101 0.3974269515603138 1.7724901997739488
-0.6736250422407494 0.7971174437969396 -0.10804990236618141
0.9385579541113253 2.099290476655495 1.321642199358378
2.987751711394469 2.900617122851882 -0.09189151422832456
-2.4048833991082823 1.9469528851244626 -1.9663650243946995
-2.1732495658306514 2.548843449655993 1.4179025752657934
-1.4481440464325168 2.014299154949196 1.04285222226224
-1.2223297150321442 0.10638478776623365 2.1583674399475234
1.4865162376053815 1.700849217343669 2.066353965504752
0.3926123735821435 2.1722972114770345 1.7493295426006312
0.10830084200895873 2.8647920644727733 -0.4956731422973235
-1.1730120663026995 2.528936675979469 0.9361616078879738
-1.8986534338460583 0.974995847010615 2.500768652961924
2.7728805437319837 1.1317316196844747 1.6996515847069427
-2.0333654166191755 1.5316867713373026 -2.956993047801619
-0.5797764269376996 0.14747481519757746 1.4570522530962535
-2.1893222854623566 1.6811903867811027 -1.168210359173955
2.2722194782855363 2.863068528279579 2.149357585320029
-0.48340746743589974 1.8401774620642464 -0.2612502288019194
1.8655260083758223 2.1712344495263145 2.9714301110079444
-0.7094803564686762 2.046604291934577 -2.1763396494347345
-1.1379338963871855 0.1514678228385707 0.7179653018657552
-1.536146718375493 2.267666963369336 -0.2542623259439536
-0.5603969592057542 1.6908761642030632 -2.4173843550062317
1.5663597214849507 1.3786302725474824 -2.0740012847227858
0.12680183273310386 2.9028460972819765 2.271799005418821
-0.3627114667868308 0.7304668000203428 -2.7109788323752575
2.4751341710314083 1.807619864534621 -1.4366211889473777
-0.9729234762177862 1.6531224198674819 -1.7649431108736773
0.7996615833524466 0.19303741863160725 -0.7879944352610483
1.9089923088096081 3.113251107897167 2.5120053828597695
-2.893277884412926 2.1035527826121836 1.3416500848983257
0.7310954693005455 2.7723515114917765 0.4090498821657815
-0.2167897570096795 2.5299679609008994 -1.3147750569590946
2.5093952159878374 1.357702847769939 -2.94290985755842
-2.2346470183956404 0.7222398187722285 2.2295903577011713
-1.4349406280107513 0.01921184325755405 -0.057734483537897036
0.6535761813076686 2.6088906366335176 -0.30722145697483705
0.6209426261792799 1.1610326607075412 0.7295378962838068
-0.7007796214212167 1.582212478624147 -0.06407205589770751
-0.06217441392427705 2.966061406017765 -0.22676204703284264
