z1 x z2
0.9906231033121982 0.10734407316173432 0.0
-2.94523396361049 0.2087968899013286 3.141592653589793
-2.327532976580517 0.6242708001633402 3.141592653589793
-1.5932920214559592 0.09812876966180885 0.0
1.2245924828872254 0.43507683201752567 0.0
-0.4791563151965638 0.22891368513082264 3.141592653589793
2.3282359959645804 0.9705896018481625 3.141592653589793
0.5352994174724736 0.44732009395621225 3.141592653589793
-2.331419627251238 0.3033907810247418 3.141592653589793
2.458315786955848 0.00569833770132975 3.141592653589793
-0.4024335305343515 0.03545711250482572 0.0
-0.06603645586119138 0.23260131095272668 0.0
-1.812703268308695 0.34654322697888085 0.0
-2.65371507498175 0.22527466679347627 3.141592653589793
1.723780294233642 2.0804241666209755 3.141592653589793
-0.5189661049099293 0.9877771344048624 0.0
-1.7826881089225415 0.9845511723211233 3.141592653589793
-2.7798065593055634 1.8537574906216099 3.141592653589793
3.0400482815336503 0.7021640003366485 3.141592653589793
1.7768773296611833 0.2197252802598342 3.141592653589793
-0.9155810531786532 0.34162662062199095 0.0
-0.5913070620835006 0.2383758120234861 0.0
3.130638810000006 0.17560973661958276 3.141592653589793
-0.1720267755276945 0.2665709158869519 0.0
1.9235383114220481 0.5413065108784482 3.141592653589793
0.5962568876913574 0.7901337411738698 0.0
-1.8095940174314182 0.5176441966318868 3.141592653589793
0.8220518304100227 0.806252504934282 0.0
-0.7565812333457758 0.34233487527551976 0.0
-1.9910915431898375 0.08592096896548418 3.141592653589793
-1.886174180844717 0.21947397879016114 0.0
-2.831948614986536 0.6544449862942561 3.141592653589793
-0.48699824460593466 0.3389126566752251 0.0
1.2033005930571392 1.232892764611066 0.0
-1.7102761917435345 0.8673581170222212 3.141592653589793
-1.4656966272342515 1.1967499321666384 0.0
-0.539969087286097 0.491885546034462 0.0
0.37307998659271163 1.0216790943330019 0.0
1.8974137851153459 0.596756276776596 3.141592653589793
2.917425298344864 0.26877385535321585 3.141592653589793
-0.9220613109278313 0.3988612282880092 3.141592653589793
1.0705999252959868 1.0277496166831506 0.0
-0.1801136103539961 1.344952472500614 3.141592653589793
0.5134384758122861 0.1418742953354339 3.141592653589793
3.072055116142628 1.3655624991517379 0.0
-0.714300371596774 1.0652715792867733 0.0
0.4095686362938842 0.9410692902853356 0.0
2.2247237200667387 0.2997068239475904 0.0
-2.952419754964692 0.5454379269327847 3.141592653589793
0.14906157836156056 1.4640469801951088 0.0
-1.540855971426256 1.649247101367412 0.0
-0.3397193537143424 0.5880903761716197 0.0
0.23707552027406675 0.7561875757373804 0.0
2.781461940476574 0.18234540053389314 0.0
2.710310940511108 1.3041244730476742 0.0
-0.8018871064896006 0.10729497242771703 0.0
1.0670549837910062 0.009049840831799308 0.0
-2.379031033831551 0.5890711442399714 0.0
1.5021524917748865 0.8736948102298316 3.141592653589793
-0.2161641189918045 0.5905388986820622 0.0
-1.1725651195768858 0.404134489606818 0.0
2.366679877740248 0.4038248869960255 3.141592653589793
2.7532102687015456 0.33918210819664263 0.0
0.5313806623727695 0.7817635675834105 0.0
-3.0436462731661744 0.5480912250030187 3.141592653589793
-0.2220895972818634 1.151074797224935 0.0
3.0868050255401616 0.2965326620972452 3.141592653589793
-2.575653058344739 0.6763452850094751 3.141592653589793
1.112358380532498 0.20346582494253565 3.141592653589793
-1.7118924692768833 1.2134023812421906 3.141592653589793
-0.048815394073674336 0.8056327279317288 0.0
0.6470117311097512 0.3901423518219742 0.0
-2.814062028946837 0.4299749519130026 3.141592653589793
-2.0775511448378348 1.3021812961067856 3.141592653589793
1.0193903145571346 1.352620019434989 0.0
1.1386595916711195 0.6766003683818252 0.0
1.0065940498389108 1.0779897516133818 0.0
2.057014782152288 1.020236800013062 0.0
2.637316012941209 0.2427299078253013 3.141592653589793
2.1431109982683685 0.2916468384632353 0.0
-1.8955237190591803 0.729535565902754 0.0
2.1552641624555893 0.12931651842600606 0.0
3.1069619031943647 0.9559485442894107 3.141592653589793
0.15695631676876773 1.8610768345281603 0.0
-1.8471348578625824 0.4534205935970126 3.141592653589793
0.5638510657278613 0.0018836502173286325 0.0
-0.9041351486669359 0.49040324391006196 0.0
-2.7191375226141137 0.040222996799835785 3.141592653589793
1.6216479424493406 0.39499767786868517 0.0
-0.07265421716452927 0.8494887725503739 0.0
2.971860563124782 0.13764570888162916 3.141592653589793
-1.6897489486275972 0.6308046210828812 3.141592653589793
0.8319141016759941 0.14802541289552032 0.0
0.43017042981671405 0.650544151055627 0.0
-2.7471512451718305 0.8396475109337834 3.141592653589793
0.33099869817985067 0.258115959694419 0.0
1.2026491997841455 0.06431989278917849 3.141592653589793
-0.8394943117612305 1.4800668194922435 0.0
-1.4421999585629566 0.616717887620955 3.141592653589793
1.986198471375982 0.005659289966260521 3.141592653589793
1.10702822918045 0.5183591425899784 3.141592653589793
-0.1868659256186415 1.01440396908491 0.0
-0.28498743440313135 0.07495528651250156 0.0
-0.2564982206866492 0.6874042274394342 3.141592653589793
-2.4831935711547155 0.06006555671405397 3.141592653589793
1.4579804277499515 0.569982623849201 0.0
0.14781638620963744 0.8934454551377389 3.141592653589793
-2.749915748725635 0.039482708950579926 0.0
0.5596379562394749 0.028662502009363457 0.0
2.007155021336741 1.349037043462894 3.141592653589793
-1.1146429046947757 0.10658357356422236 3.141592653589793
-1.7403985036283518 0.33832587603428094 3.141592653589793
0.33095195217335405 0.5286746587460576 0.0
-1.6992637111452429 0.27126095212811413 3.141592653589793
1.3751965717801808 0.011208533039408042 0.0
0.2727889145847751 0.5174686181164667 0.0
2.9098269668785686 0.06497382731825183 3.141592653589793
1.579665653670115 1.3686527407262832 3.141592653589793
2.5992313468035717 0.6503092790356184 3.141592653589793
-1.3585304972655754 0.26723476894591036 3.141592653589793
-2.7331995876560358 0.2375126633498736 3.141592653589793
1.5701361124002642 0.4721043313336686 0.0
-0.11430681154175769 0.19937782131636883 0.0
-1.4791231756103231 0.06126028884458162 3.141592653589793
0.29576554344703515 0.2745359153884969 0.0
2.287256853265175 0.4361786812303736 0.0
-0.43593813047748153 0.08925812230986002 0.0
-0.40266762011976565 0.6859837979009168 0.0
1.2579337395799843 1.1979644572467634 3.141592653589793
2.929168268468963 0.8974225878429101 3.141592653589793
2.949993837486104 0.33044068373196867 0.0
1.0707807213053695 0.22976828649410447 0.0
3.0005329037256985 0.7948582307595587 3.141592653589793
2.9953259045696394 0.06606656120653097 3.141592653589793
1.3294856120236045 1.0167748715761673 0.0
-0.31236090184923093 0.6757053080632756 0.0
-1.7888868196755854 1.8648029144168041 3.141592653589793
2.990272924359376 2.213475200552056 3.141592653589793
0.34582587319803887 0.8654596494417627 0.0
-0.010953027319338256 1.343572334477083 0.0
-1.7162336987900744 0.9696002535213168 0.0
-1.3124771243874893 0.9208966299271014 3.141592653589793
-1.923367618137422 1.394406972778526 0.0
1.674757229155054 0.5425166580274451 3.141592653589793
-0.04511279724936006 1.1274572001349885 0.0
-2.917536271098858 0.23942329527937448 3.141592653589793
-0.7424926180276372 0.23339945747119956 3.141592653589793
-0.5799892268546579 1.0385255989699222 0.0
-1.7362939057649518 1.6690319061053926 3.141592653589793
2.491807660198445 0.4182493653758127 0.0
1.6144934281719654 0.6748468572886286 0.0
2.6776907270240926 0.3593879027270274 3.141592653589793
-2.107199303143272 0.883018738502267 3.141592653589793
2.5025630854072647 0.36616057937584817 3.141592653589793
-2.9313788947506985 0.5144096692192147 3.141592653589793
0.8939576779696733 0.7368450245974625 3.141592653589793
-0.11047472864588617 1.820545010806415 0.0
-2.593395308157906 0.02168412166341066 3.141592653589793
-1.027119024404635 0.010721356106180188 3.141592653589793
0.004800493896679902 1.6353751149817632 0.0
-0.2615176678999809 0.751604556007446 0.0
2.4256906904629596 0.2971047265491589 3.141592653589793
-0.3660618274791057 1.1274351455536795 0.0
-0.5615838916849695 1.5900324190619037 0.0
2.7279570944152276 1.4205114873738243 0.0
-2.7568778613207043 1.3534449492348644 3.141592653589793
0.30467851117736067 0.7195195773606641 0.0
-1.6870046882774963 0.6049231586019651 3.141592653589793
-2.6320051761863406 0.2944981936834255 0.0
-0.14596301640860576 0.5075583419018876 0.0
2.5166730330548113 0.25800833662789807 3.141592653589793
-0.6647980210924873 0.09936192604506314 0.0
-2.0959227551446378 0.9706195958590147 0.0
-0.8850848656871847 1.561103639725824 3.141592653589793
1.230811398107544 0.4609686978090149 3.141592653589793
2.428018749439151 0.6543821273556654 3.141592653589793
-0.6484776545236974 0.4242874289640173 0.0
1.0499825701806553 0.5609511308068733 3.141592653589793
-1.3780752421306384 1.8438866557561342 0.0
3.079958209050991 0.3805622990916232 3.141592653589793
-1.5622641662242058 0.5195682254571902 0.0
0.6572130997429786 0.11882734425410507 0.0
2.4491787509476968 0.6384775230052654 3.141592653589793
2.9893755378653974 0.3294587843187551 0.0
0.14410544138577605 0.24023074582638618 0.0
0.3469101375461176 0.03234908690319756 0.0
-2.933532485315671 0.40188665274701546 3.141592653589793
2.227073131144311 0.1714869771015243 3.141592653589793
2.8321914544251405 0.6755357831726578 0.0
-2.4590386722928788 0.3875014672788449 3.141592653589793
2.7597183964601433 0.8095595506300264 3.141592653589793
-2.786050344399072 0.15196727080024397 3.141592653589793
-2.6360320580608523 0.28685406170343103 3.141592653589793
1.0988966853015498 0.3745348269943812 0.0
0.3179098964482213 0.17719892747707858 3.141592653589793
-1.6052618361324993 0.44498007446431936 0.0
-1.1042710179397486 0.8394979364967573 0.0
-2.659493879062318 0.8551516493726944 3.141592653589793
-2.0871843099716263 0.642180330076626 0.0
-1.001640350440701 0.5466397589239993 0.0
-2.6924365321427572 0.5264071485710344 3.141592653589793
-0.18036982757473355 0.5810034032818879 3.141592653589793
3.13070558159837 0.42253878827261854 3.141592653589793
-0.9869334239571155 0.024176372802336 0.0
0.3665060272895068 0.43077230246264475 0.0
1.5399590869211928 0.24010448007595278 3.141592653589793
-1.305023878180513 0.17822272104501613 3.141592653589793
-2.679904365640077 0.7059411804993979 3.141592653589793
0.5616859856238176 0.9273960843818208 0.0
-1.8496870406005848 0.3100492630715091 0.0
-0.5831490032495111 0.9597288659110684 3.141592653589793
-2.21779392600109 0.07292211843168091 3.141592653589793
0.4148404519814576 1.0586675920688964 3.141592653589793
-2.9142911725294445 0.43069940097824505 0.0
-2.490731029836513 1.8135511612683508 3.141592653589793
0.4617320822988844 1.108745684688409 0.0
1.9526648363067391 1.254850590819834 0.0
2.2170525381254054 0.06837877571773021 3.141592653589793
-0.7625761288447671 1.1658334807674828 3.141592653589793
1.114681495906971 0.7594273690244423 0.0
-2.2354563368058065 0.16970657381736565 0.0
-2.035387174933032 0.28774869893700555 3.141592653589793
0.9714254932956897 1.0110306369771076 0.0
0.7073828919604067 0.7234039235879092 0.0
-1.6660246048989358 1.312953571168896 0.0
1.6457424102787395 0.8944214980155816 3.141592653589793
-0.8161146251911136 0.11690707693360528 0.0
2.72296419112954 1.975137509471627 3.141592653589793
-1.5668431689258946 1.3845603850251524 0.0
-2.9767462041722266 0.5394506667836995 3.141592653589793
-0.7686931339477537 0.2674329431027332 0.0
1.7297838901988758 1.2021536218513127 3.141592653589793
-0.7891706972551432 0.2653714068042454 0.0
-1.9943206242910143 0.47980404476102656 3.141592653589793
2.9791095478755567 0.4752371292733017 3.141592653589793
-2.2684760313836567 0.5938155380067129 0.0
-1.1284966506815373 0.007933502864692481 3.141592653589793
1.9683088050718323 1.2965924140808542 3.141592653589793
2.9756058532946916 0.5139216550303253 3.141592653589793
1.8234469926710517 0.40146322082448915 3.141592653589793
-0.9003783823711761 0.23887707080053203 0.0
-1.6267938869531262 0.042857377806946 3.141592653589793
-1.8195695551332967 0.054979913494310424 3.141592653589793
-1.2519116000714365 0.24533618775215466 0.0
0.977879358829998 0.18317687097208263 3.141592653589793
2.814437845493746 0.8995112172227274 3.141592653589793
2.4818803366702804 0.6402143625606788 3.141592653589793
1.4844010037590136 0.10283940955984204 3.141592653589793
1.1016782862676724 0.15885160236110132 0.0
2.0902289012538193 0.49838872264575423 3.141592653589793
