z x z
1.0003355896575494 1.7075055814544344 0.0
1.0645296162409215 1.4060983860550071 0.0
1.1591567868513442 1.6074540969576077 0.0
2.1731001316516063 2.0211756133435146 0.0
1.552727889666979 0.8501963699685454 0.0
0.5546567102085391 1.6194545815576211 0.0
1.644911936234324 1.746156530380576 0.0
1.4521563636217871 1.5574973020207175 0.0
2.169601244876937 2.013853839961869 0.0
1.632997693092833 1.4138713470697108 0.0
1.6845887433905478 0.8273736530690838 0.0
1.1847815803973811 1.0156624032567134 0.0
1.539665137588754 2.1126836296924942 0.0
0.6692451753924085 0.988035229545495 0.0
1.6392481504401344 1.5717136377776344 0.0
1.3848611528034216 0.8527010339155406 0.0
1.3976063915339567 0.8486064512772541 0.0
2.123890122776625 1.571234355574902 0.0
2.0719832466045185 2.1226393210764076 0.0
2.0753585920614417 1.589063188779182 0.0
1.894291907229469 1.1559990428973832 0.0
1.1808396883459953 1.023618449129684 0.0
0.7817541832351995 1.2737457592398413 0.0
1.5102116273033395 2.1132091491029312 0.0
1.9119123074088673 1.862991963306942 0.0
1.5442816726242856 1.98672351793547 0.0
0.8969087013568574 1.783000908902037 0.0
0.9202829230158615 1.5708778709631672 0.0
1.6136113048928546 2.2950594992022024 0.0
1.0121745210879363 0.8346512264560152 0.0
1.2657007976317403 0.7413620209346302 0.0
0.7402231846493242 1.7598976473650234 0.0
1.3644426937168688 1.5035698333706184 0.0
1.5843878582040136 2.5557636760031115 0.0
1.6727434081430008 1.1704553712906731 0.0
0.8830466052976402 1.8004715023416624 0.0
0.6089558361417089 2.0554289077792114 0.0
2.296842577399084 1.3791434486338787 0.0
1.3339455133363936 1.6309334985053838 0.0
0.8345890184218655 1.4296981399598887 0.0
1.9212189755812077 0.9819909080024415 0.0
1.3894061463999303 0.7018038387679392 0.0
1.4735786320103994 1.5138549431308586 0.0
1.4219809486338126 1.265629318640158 0.0
1.299035956612024 1.5602444331529337 0.0
1.9352529105383527 1.5237398784068399 0.0
1.8081068566787724 2.019581242274681 0.0
2.1394669743707104 1.8586289831223926 0.0
0.4032044338747361 1.4423084763133014 0.0
2.7347242907248024 1.018997009706446 0.0
1.583098905404201 1.880259638492236 0.0
2.0727502269850917 0.785345517440998 0.0
1.7344286105172317 0.7303520725730109 0.0
1.8777645591508598 0.20019259328335806 0.0
0.9467416581473395 0.9043232842697948 0.0
2.2636974471538505 1.7874590833396047 0.0
2.8110853469449197 1.4247013944412816 0.0
1.7220309471266453 2.101246958933182 0.0
1.5907513651196412 1.4940256065164763 0.0
2.0163243955533625 1.9453787525044188 0.0
1.778412134556289 1.019385424645676 0.0
1.8542668888388407 1.0492638030766994 0.0
1.687999876246458 2.1694427929955937 0.0
1.1417064264075294 1.5939496054796984 0.0
1.26899710735361 1.416498982849819 0.0
1.5145160277963567 2.7382592901446503 0.0
1.1013033322307753 1.9150406752756715 0.0
1.6098338316383445 1.5897321362057668 0.0
1.3643991145086078 2.319035619536077 0.0
1.8304082761271574 2.0308118045945953 0.0
1.2251425343644755 0.8687067091211771 0.0
1.602227295671232 2.3772861430504575 0.0
1.3323873150387773 1.9152030726107188 0.0
1.3906104714116043 0.710542632889128 0.0
0.8183483994557073 1.444659427920028 0.0
1.7043555429680586 1.7960212188268037 0.0
1.132545400974643 0.5810474041309568 0.0
1.2535404535000045 2.430901673925681 0.0
1.1539128354349713 1.6050158646570636 0.0
1.626404946934769 2.1207892499069216 0.0
1.421957309052727 1.306694114296898 0.0
1.6093459505496328 1.6792239051580626 0.0
0.7666504869721817 1.089569052010897 0.0
0.5061936028769429 1.7539881685677436 0.0
3.111070717532154 1.1308451478966546 0.0
1.746388941473142 1.9501022378330577 0.0
1.4375448790973864 1.0173359343324635 0.0
0.7703634421847761 0.7520241630728185 0.0
1.1871519477961001 2.0969785860578942 0.0
0.8421417361390664 2.2637608351786773 0.0
1.8805760345498075 1.6804415916087059 0.0
0.9712055669612482 1.3231993770432193 0.0
2.433930010892822 1.9131990976158846 0.0
1.5619863300204602 1.2918708968065533 0.0
1.4630412291297548 2.722017025817302 0.0
1.8421798944937653 1.5729865015552662 0.0
1.755830104210906 1.5939289400353331 0.0
2.274725613646519 1.4580330430001363 0.0
1.8114195316668635 1.1847575998547921 0.0
1.9630415031508943 0.981040235151514 0.0
0.7229430113226487 1.63407995778057 0.0
1.4685084316260875 2.191516776535627 0.0
1.5273828857262834 0.9004932975079195 0.0
2.1936386811741295 1.2557134195100403 0.0
2.124652811434704 1.1494218094047768 0.0
1.7979987071332695 2.0357446776909787 0.0
1.4970880307672654 1.3172719259618382 0.0
1.7470281108211605 2.2869621642814617 0.0
2.3592893214032733 1.8716411705947604 0.0
2.239400699929465 1.705397343049757 0.0
2.0102372331936533 2.0836627980091795 0.0
2.3275892960678513 2.2422461229484054 0.0
0.496209667002005 2.071699174231182 0.0
1.7928067474395544 2.115495935883256 0.0
1.579252563748361 1.607308044708443 0.0
1.6794777766078484 1.0124395276319216 0.0
2.142362133396489 2.2997708177936187 0.0
1.3759138630440024 1.3841886494429139 0.0
1.7222608647170061 1.4838047563445909 0.0
0.8578013755156468 1.4842770424128293 0.0
1.5042810748558275 1.4349754795878031 0.0
1.6725017010772478 1.2694992167484171 0.0
1.2957824481072624 1.3516890145209566 0.0
1.414412762583485 1.5900312208689753 0.0
0.831506685913407 1.5022067234998835 0.0
1.7935471357735246 0.9447770347052123 0.0
2.026520795762389 1.0488593012902898 0.0
1.0045766276347008 0.9476376870319362 0.0
1.232260219523191 2.2022425929483145 0.0
