z x z
1.397779498334565 1.2940430739952153 1.941157839762992
1.415814505139192 1.2914391618239707 2.033486359575173
1.335551718595481 1.4655753282860537 1.9461943833564352
1.303118794933932 1.2581138111249208 1.7620176199857531
1.335901307825488 1.2322489922179236 1.4309197396217346
1.4582740208316436 1.4154445397461843 1.4988694809604737
1.456686780984462 1.3565397148828962 2.087947379304412
1.5909667365096436 1.512634678048588 1.5484642313168764
1.500781705013144 1.582170864955356 1.4166182185436715
1.535864246945464 1.4349888703016638 1.973385418122168
1.3622336483353705 1.3954143252815983 1.629034744833477
1.5196161380177549 1.404998294395675 1.4563048131354484
1.4458387540053699 1.299457466480234 2.2048567584227894
1.6240454706562086 1.478017760576222 1.5555881371240636
1.4343377502442656 1.386048954600969 1.5664947548476211
1.2293268601700649 1.2262536346947395 1.7736121204962234
1.4430180936476955 1.2779978768587346 1.411035827076836
1.5018660030477415 1.435538515018006 1.5098769501579716
1.4141282859548265 1.5645270869645438 1.465354704345969
1.7481311429973425 1.491868422430014 1.399123081130769
1.3631277016853318 1.5126878021135772 1.3839933537615658
1.6376083273533426 1.350061121187361 1.5483699017487
1.5686197941373583 1.2505604341599217 1.4681558016782716
1.5219260920416378 1.3282567546289001 1.777718615109721
1.4858263121407473 1.4135302077706018 1.41450232893467
1.6568470726762852 1.3891627090978518 1.4264214253479484
1.4721385724644136 1.4118252208678883 1.614996928808478
1.42265629963175 1.3760753212644685 1.53185282261512
1.4195629570951198 1.4228833181187792 1.6788852176689937
1.41136653486042 1.4672435130800998 1.4698177888689496
1.2855159606790312 1.5183159124920749 1.544355438412827
1.3706056832186044 1.394123942355832 1.417611645400382
1.5478622072688162 1.4976508450667327 1.3870064604748822
1.5803394446976697 1.3859450022673623 1.4715327013935782
1.5544529596239012 1.3147817498479895 1.5690641194085768
1.4091732185588188 1.3418398271405647 1.3767707217463336
1.4590777756651943 1.4872907913563498 1.8744979185309054
1.4788532579451363 1.301546927530099 1.3383987540478621
1.3593499867802097 1.5070316635117875 1.4778059829223862
1.313939628843477 1.5038458494563802 1.486813897759826
1.2954176522481784 1.4250945932469106 1.4424965399919885
1.6628207657868914 1.382599327887812 1.68187202206928
1.4134068635455792 1.389207258264649 1.6073580894278503
1.5049961194772388 1.5021515331508861 1.4909840482664078
1.497565907424845 1.5158356371831478 1.5974463191595316
1.5398510130850291 1.5112040588149016 1.6641732301541732
1.473168955273459 1.5202014010430358 1.8275157372008568
1.4844557003141146 1.442493178231593 1.8801678504646635
1.3888476008087904 1.2713215764785306 1.5217398757020595
1.4008154013787213 1.4773343393790725 1.7071204529895545
1.677989288180346 1.268355106777988 1.5262774702780337
1.4183455951407604 1.3476806159768282 1.6661543135772416
1.638667103353747 1.3910488024214158 1.6714459167285558
1.520882799895029 1.4808516081575882 1.3831901703054053
1.3736204904362423 1.3768062018994378 1.5464512039503469
1.5620771161765 1.3489337187812096 1.8447819854231247
1.3448434497831023 1.3797800155454452 2.2254610961308603
1.1668017236316195 1.305180124915614 1.53433080355842
